date,population,admission,release,los_1_day,los_2-3_days,los_4-7_days,los_8-14_days,los_15-30_days,los_31-60_days,los_61-90_days,los_91-182_days,los_183-365_days,los_365+_days
2023-01-31,94358.69298245614,2195.8888888888887,4134.949707602339,487,2213,349,384,24,192,117,199,101,41
2023-02-01,92543.63216374269,2319.8888888888887,2534.249707602339,556,317,327,552,23,212,135,188,139,62
2023-02-02,92275.27134502924,2265.8888888888887,2610.0830409356727,648,365,272,606,12,208,145,202,108,48
2023-02-03,91974.74385964913,2309.5555555555557,2494.4163742690057,705,340,279,273,299,180,126,138,91,47
2023-02-04,92138.88304093567,2658.5555555555557,1067.2497076023392,531,132,93,75,101,47,32,38,13,4
2023-02-05,92772.1888888889,1700.5555555555557,1134.2497076023392,464,241,86,100,105,50,32,38,29,9
2023-02-06,93220.49473684211,1582.5555555555557,2872.205263157895,618,667,369,226,332,180,125,167,98,60
2023-02-07,92665.68947368421,2317.4,2829.205263157895,637,327,439,279,386,189,150,229,124,65
2023-02-08,92422.88421052632,2586.4,2807.205263157895,715,319,336,270,423,194,148,220,131,67
2023-02-09,92086.17894736842,2470.5,2732.205263157895,703,387,249,276,394,164,150,209,105,61
2023-02-10,91988.47368421052,2634.5,2690.427485380117,786,410,266,221,355,150,118,179,127,67
2023-02-11,91887.26842105263,2589.222222222222,1111.2655806182122,517,166,119,81,122,36,31,41,19,3
2023-02-12,92425.82506265664,1649.8222222222223,963.2655806182122,426,235,85,72,91,24,31,26,15,5
2023-02-13,92987.38170426065,1524.8222222222223,3023.265580618212,666,674,445,234,360,133,114,184,102,68
2023-02-14,92314.33834586466,2350.222222222222,2496.9989139515455,613,242,380,208,399,119,146,206,113,62
2023-02-15,92077.26165413533,2259.9222222222224,2763.9989139515455,643,311,350,257,445,89,148,262,146,75
2023-02-16,91758.18496240601,2444.9222222222224,2826.332247284879,670,389,312,263,513,107,135,230,161,79
2023-02-17,91587.94160401002,2656.088888888889,2530.832247284879,762,385,247,237,410,89,98,167,71,31
2023-02-18,91597.44824561404,2540.338888888889,1121.2608187134504,513,189,84,78,125,18,32,33,23,3
2023-02-19,92280.52631578948,1804.338888888889,1161.4052631578948,532,267,93,84,96,42,24,36,21,5
2023-02-20,92611.50438596492,1492.3833333333334,1737.4052631578948,404,309,208,98,118,103,109,215,109,20
2023-02-21,92816.48245614035,1942.3833333333334,2981.4052631578948,569,524,556,289,310,235,123,191,123,50
2023-02-22,92224.71052631579,2389.633333333333,2644.9052631578948,637,292,441,263,318,232,155,195,130,48
2023-02-23,91926.6052631579,2346.8,2793.9052631578948,626,318,361,297,356,263,125,216,126,70
2023-02-24,91510.5,2377.8,2582.7,705,397,246,272,291,224,124,168,95,21
2023-02-25,91480.1,2552.3,1113.3666666666666,512,133,104,105,82,67,35,49,20,3
2023-02-26,92063.36666666667,1696.6333333333334,1182.8666666666666,480,224,95,109,96,80,37,40,22,8
2023-02-27,92420.63333333333,1540.1333333333334,2996.866666666667,623,672,445,249,277,258,113,178,114,52
2023-02-28,91792.9,2369.133333333333,2758.7,635,292,405,256,320,306,142,220,133,60
2023-03-01,91553.66666666667,2519.4666666666667,2816,694,297,373,268,327,251,153,199,167,66
2023-03-02,91163.33333333333,2425.6666666666665,2800.5,646,410,259,292,354,294,139,202,137,75
2023-03-03,91033.2,2670.366666666667,2478,736,384,225,240,297,216,73,155,108,33
2023-03-04,91121.06666666667,2565.866666666667,1106,502,175,115,75,88,56,27,43,18,7
2023-03-05,91752.26666666666,1737.2,1091.5,438,227,104,94,85,74,21,34,23,7
2023-03-06,92210.96666666666,1550.2,2781.5,559,597,439,230,255,234,112,164,119,42
2023-03-07,91793,2363.5333333333333,2776,640,350,431,251,325,308,116,177,126,55
2023-03-08,91574.75,2557.75,2791,671,283,385,299,347,302,116,199,139,50
2023-03-09,91459.5,2675.75,2644.5,742,380,276,228,316,279,99,186,109,51
2023-03-10,91160.25,2345.25,2596,717,445,249,226,275,265,65,161,88,66
2023-03-11,91027,2462.75,1140.8333333333333,531,190,128,86,69,76,24,25,26,5
2023-03-12,91735.83333333333,1849.6666666666667,1032.3333333333333,456,214,87,63,60,68,10,30,15,8
2023-03-13,92102.66666666667,1399.1666666666667,2754.8333333333335,591,655,446,242,251,231,61,167,95,37
2023-03-14,91559,2211.1666666666665,2769.785714285714,660,294,388,259,320,358,66,208,122,62
2023-03-15,91267.80952380953,2478.595238095238,2700.785714285714,678,270,364,292,322,293,61,233,120,60
2023-03-16,90962.61904761905,2395.595238095238,2539.285714285714,667,338,241,234,292,324,60,204,115,54
2023-03-17,90792.92857142857,2369.595238095238,2464.285714285714,754,382,247,213,241,272,45,192,91,28
2023-03-18,90842.73809523809,2514.095238095238,1104.7857142857142,575,146,92,65,95,92,9,49,20,8
2023-03-19,91461.29761904762,1723.345238095238,1116.7857142857142,485,231,74,75,83,76,11,36,25,9
2023-03-20,91771.35714285714,1426.845238095238,2813.285714285714,531,673,399,233,254,311,55,159,106,62
2023-03-21,91328.91666666667,2370.845238095238,2518.285714285714,635,280,386,216,283,272,125,162,100,48
2023-03-22,91218.22619047618,2407.595238095238,2677.785714285714,693,327,318,265,327,244,126,197,114,58
2023-03-23,91040.95238095238,2500.5119047619046,2615.785714285714,685,374,233,256,322,270,132,181,106,45
2023-03-24,91035.17857142857,2610.0119047619046,2283.785714285714,730,403,234,201,252,161,81,98,82,39
2023-03-25,91319.90476190476,2568.5119047619046,1148.7857142857142,521,197,110,85,79,70,30,32,17,12
2023-03-26,92063.71428571429,1892.595238095238,1120.7857142857142,487,220,95,67,93,70,30,30,17,9
2023-03-27,92504.52380952382,1561.595238095238,2827.285714285714,627,706,423,209,253,213,137,145,91,44
2023-03-28,91928.83333333333,2251.595238095238,2613.4357142857143,610,330,383,233,291,226,133,173,118,84
2023-03-29,91844.44285714286,2529.045238095238,2645.9357142857143,846,453,539,424,637,480,308,407,297,138
2023-03-30,91538.30238095239,2339.795238095238,2550.9357142857143,159,82,66,66,73,81,29,49,39,16
2023-03-31,91297.1619047619,2309.795238095238,2365.102380952381,904,187,223,228,256,192,93,107,100,68
2023-04-01,91352.35476190476,2420.295238095238,1210.852380952381,553,209,121,78,89,70,36,47,19,14
2023-04-02,91895.04761904762,1753.5452380952381,1200.452380952381,489,212,61,87,105,75,43,51,25,8
2023-04-03,92215.19047619047,1520.595238095238,3026.4857142857145,638,671,471,264,286,244,117,159,120,52
2023-04-04,91588,2399.295238095238,2587.7,632,272,425,255,296,279,127,169,89,44
2023-04-05,91498.25,2497.95,2716.7,675,349,303,265,273,275,161,192,150,58
2023-04-06,91310.5,2528.95,2684.7,716,332,327,226,322,276,161,174,115,53
2023-04-07,91195.75,2569.95,2001.7,672,302,194,197,207,155,85,90,55,28
2023-04-08,91401.5,2207.45,1082.4583333333333,492,191,99,54,81,61,37,32,28,4
2023-04-09,91964,1644.9583333333333,1105.4583333333333,422,216,109,77,89,72,42,43,28,5
2023-04-10,92478,1619.4583333333333,2680.4583333333335,616,586,487,203,253,194,125,118,66,43
2023-04-11,92166.5,2368.9583333333335,2800.125,659,343,459,303,321,257,170,158,136,52
2023-04-12,91892.66666666667,2526.2916666666665,2764.125,709,303,351,284,323,291,152,157,101,54
2023-04-13,91656.93333333333,2528.391666666667,2756.625,711,389,250,297,293,261,168,156,117,72
2023-04-14,91549.2,2648.891666666667,2465.2678571428573,785,397,225,247,268,204,115,116,95,40
2023-04-15,91782.94285714286,2699.010714285714,1143.767857142857,535,173,102,69,83,74,25,22,25,3
2023-04-16,92474.18571428572,1835.0107142857144,1274.142857142857,532,276,91,91,93,66,47,36,32,8
2023-04-17,92804.42857142857,1604.3857142857144,2971.1428571428573,648,673,442,235,272,251,172,126,93,54
2023-04-18,92197.57142857143,2364.285714285714,2759.6428571428573,648,314,427,254,342,309,190,138,106,60
2023-04-19,91941.71428571429,2503.785714285714,2916.6428571428573,696,329,381,280,349,301,221,137,122,74
2023-04-20,91542.35714285714,2517.285714285714,2629.1428571428573,703,356,284,251,302,222,138,176,132,45
2023-04-21,91338,2424.785714285714,2376,717,376,254,237,265,190,103,141,85,62
2023-04-22,91625.66666666667,2663.6666666666665,1033.5,508,167,92,58,89,37,18,20,17,4
2023-04-23,92433.33333333333,1841.1666666666667,1119,507,232,101,64,83,49,30,24,16,6
2023-04-24,92808.16666666667,1493.8333333333333,2984,598,706,405,259,266,257,122,158,120,65
2023-04-25,92193.33333333333,2369.1666666666665,2609.5,624,282,398,251,315,283,123,153,108,57
2023-04-26,92093.5,2509.6666666666665,2795.5555555555557,712,362,336,286,315,259,139,204,120,55
2023-04-27,91729.55555555556,2431.6111111111113,2618.0555555555557,661,375,252,298,316,247,105,200,113,54
2023-04-28,91702.3111111111,2590.811111111111,2448.5555555555557,723,376,247,242,257,225,105,119,102,39
2023-04-29,91917.06666666667,2663.311111111111,1133.0555555555557,549,172,93,73,101,62,37,46,19,10
2023-04-30,92718.65555555555,1934.6444444444444,1218.7222222222222,506,281,114,97,77,71,45,27,20,7
